,Unnamed: 0,iteration,phrase,sub_component,activating_phrase,max_value,max_token,feature_index,num_tokens_activated,total_activation,raw_data
2608,315,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",entomology,The entomologist studied the behavior and ecology of various insect species in their natural habitats.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' entomo', 'logist', ' studied', ' the', ' behavior', ' and', ' ecology', ' of', ' various', ' insect', ' species', ' in', ' their', ' natural', ' habitats', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:43.555Z'}"
2609,316,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",entomology,Entomology research focused on the impact of climate change on insect populations and biodiversity.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Ent', 'om', 'ology', ' research', ' focused', ' on', ' the', ' impact', ' of', ' climate', ' change', ' on', ' insect', ' populations', ' and', ' biodiversity', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:45.495Z'}"
2610,317,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",entomology,Entomology fieldwork involved collecting and cataloging insect specimens for further study.,47.1875,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Ent', 'om', 'ology', ' fieldwork', ' involved', ' collecting', ' and', ' catalog', 'ing', ' insect', ' specimens', ' for', ' further', ' study', '.'], 'values': [47.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.1875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:47.604Z'}"
2611,318,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",scientific classifications,Scientists used taxonomic keys to classify organisms based on shared characteristics and evolutionary relationships.,47.1875,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Scientists', ' used', ' taxonomic', ' keys', ' to', ' classify', ' organisms', ' based', ' on', ' shared', ' characteristics', ' and', ' evolutionary', ' relationships', '.'], 'values': [47.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.1875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:49.695Z'}"
2613,320,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",scientific classifications,The museum curator organized the exhibit according to scientific classifications to educate visitors about species diversity.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' museum', ' curator', ' organized', ' the', ' exhibit', ' according', ' to', ' scientific', ' classifications', ' to', ' educate', ' visitors', ' about', ' species', ' diversity', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:53.647Z'}"
2578,285,19,"references to py-related terms and concepts, particularly in scientific contexts",Python programming language,The developer utilized Python programming language to create a user-friendly interface for the application.,52.03125, Python,13913,1,52.03125,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' developer', ' utilized', ' Python', ' programming', ' language', ' to', ' create', ' a', ' user', '-', 'friendly', ' interface', ' for', ' the', ' application', '.'], 'values': [0, 0, 0, 0, 52.03125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 52.03125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 4, 'createdAt': '2024-09-29T04:07:33.887Z'}"
2614,321,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",documentation,Accurate documentation of specimen collection sites and dates is crucial for research validation and replication.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Accurate', ' documentation', ' of', ' specimen', ' collection', ' sites', ' and', ' dates', ' is', ' crucial', ' for', ' research', ' validation', ' and', ' replication', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:55.527Z'}"
2615,322,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",documentation,Researchers documented their findings in detailed field notes to create a comprehensive record of their observations.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Researchers', ' documented', ' their', ' findings', ' in', ' detailed', ' field', ' notes', ' to', ' create', ' a', ' comprehensive', ' record', ' of', ' their', ' observations', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:57.365Z'}"
2616,323,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",documentation,Proper documentation practices ensure the traceability and integrity of scientific data for future reference.,47.1875,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Proper', ' documentation', ' practices', ' ensure', ' the', ' traceability', ' and', ' integrity', ' of', ' scientific', ' data', ' for', ' future', ' reference', '.'], 'values': [47.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.1875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:59.595Z'}"
2617,324,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",records,The archival records contained valuable information about past entomological surveys and discoveries.,47.1875,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' archival', ' records', ' contained', ' valuable', ' information', ' about', ' past', ' entomo', 'logical', ' surveys', ' and', ' discoveries', '.'], 'values': [47.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.1875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:09:01.416Z'}"
2618,325,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",records,Maintaining accurate records of specimen identifications is essential for scientific accuracy and credibility.,47.1875,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Maintaining', ' accurate', ' records', ' of', ' specimen', ' identific', 'ations', ' is', ' essential', ' for', ' scientific', ' accuracy', ' and', ' credibility', '.'], 'values': [47.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.1875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:09:03.461Z'}"
2619,326,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",records,Digital records management systems streamline the organization and retrieval of entomological data for research purposes.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Digital', ' records', ' management', ' systems', ' streamline', ' the', ' organization', ' and', ' retrieval', ' of', ' entomo', 'logical', ' data', ' for', ' research', ' purposes', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:09:05.226Z'}"
2620,327,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",taxonomy,The taxonomist used morphological and molecular data to determine the evolutionary relationships between different insect species.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' tax', 'onom', 'ist', ' used', ' morphological', ' and', ' molecular', ' data', ' to', ' determine', ' the', ' evolutionary', ' relationships', ' between', ' different', ' insect', ' species', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:09:07.394Z'}"
2621,328,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",taxonomy,Taxonomic keys are essential tools for identifying insects and placing them within the hierarchical system of taxonomy.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Tax', 'onomic', ' keys', ' are', ' essential', ' tools', ' for', ' identifying', ' insects', ' and', ' placing', ' them', ' within', ' the', ' hierarchical', ' system', ' of', ' taxonomy', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:09:09.424Z'}"
2622,329,21,"terms related to documentation and records, particularly in the context of entomology and scientific classifications",taxonomy,The classification of insects into distinct orders and families is a fundamental aspect of entomological taxonomy.,47.34375,<bos>,9418,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' classification', ' of', ' insects', ' into', ' distinct', ' orders', ' and', ' families', ' is', ' a', ' fundamental', ' aspect', ' of', ' entomo', 'logical', ' taxonomy', '.'], 'values': [47.34375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.34375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 9418, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:09:11.212Z'}"
2602,309,20,numerical statistics and player performance metrics connected to sports,training optimization,Training programs were optimized based on numerical statistics to enhance player performance.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Training', ' programs', ' were', ' optimized', ' based', ' on', ' numerical', ' statistics', ' to', ' enhance', ' player', ' performance', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:25.140Z'}"
2601,308,20,numerical statistics and player performance metrics connected to sports,performance evaluation,Performance evaluation software was used to generate comprehensive reports for team analysis.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Performance', ' evaluation', ' software', ' was', ' used', ' to', ' generate', ' comprehensive', ' reports', ' for', ' team', ' analysis', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:23.385Z'}"
2600,307,20,numerical statistics and player performance metrics connected to sports,performance evaluation,Data-driven performance evaluation provided insights on individual player strengths and weaknesses.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Data', '-', 'driven', ' performance', ' evaluation', ' provided', ' insights', ' on', ' individual', ' player', ' strengths', ' and', ' weaknesses', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:21.350Z'}"
2599,306,20,numerical statistics and player performance metrics connected to sports,performance evaluation,Regular performance evaluation sessions were conducted to track player progress and development.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Regular', ' performance', ' evaluation', ' sessions', ' were', ' conducted', ' to', ' track', ' player', ' progress', ' and', ' development', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:19.388Z'}"
2580,287,19,"references to py-related terms and concepts, particularly in scientific contexts",Python programming language,Data scientists often use the Python programming language for its versatility and ease of use.,43.90625, Python,13913,1,43.90625,"{'id': 'not_saved', 'tokens': ['<bos>', 'Data', ' scientists', ' often', ' use', ' the', ' Python', ' programming', ' language', ' for', ' its', ' versatility', ' and', ' ease', ' of', ' use', '.'], 'values': [0, 0, 0, 0, 0, 0, 43.90625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 43.90625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 6, 'createdAt': '2024-09-29T04:07:37.679Z'}"
2581,288,19,"references to py-related terms and concepts, particularly in scientific contexts",scientific research,The team conducted groundbreaking scientific research using Python-based tools and techniques.,47.15625, Python,13913,2,63.328125,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' team', ' conducted', ' groundbreaking', ' scientific', ' research', ' using', ' Python', '-', 'based', ' tools', ' and', ' techniques', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 47.15625, 16.171875, 0, 0, 0, 0, 0], 'maxValue': 47.15625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 8, 'createdAt': '2024-09-29T04:07:39.585Z'}"
2582,289,19,"references to py-related terms and concepts, particularly in scientific contexts",scientific research,Python has become a standard tool for data analysis in various scientific research fields.,55.8125,Python,13913,1,55.8125,"{'id': 'not_saved', 'tokens': ['<bos>', 'Python', ' has', ' become', ' a', ' standard', ' tool', ' for', ' data', ' analysis', ' in', ' various', ' scientific', ' research', ' fields', '.'], 'values': [0, 55.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 55.8125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 1, 'createdAt': '2024-09-29T04:07:41.352Z'}"
2583,290,19,"references to py-related terms and concepts, particularly in scientific contexts",scientific research,Researchers rely on Python to process and analyze large datasets for their scientific studies.,42.8125, Python,13913,1,42.8125,"{'id': 'not_saved', 'tokens': ['<bos>', 'Researchers', ' rely', ' on', ' Python', ' to', ' process', ' and', ' analyze', ' large', ' datasets', ' for', ' their', ' scientific', ' studies', '.'], 'values': [0, 0, 0, 0, 42.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 42.8125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 4, 'createdAt': '2024-09-29T04:07:43.110Z'}"
2584,291,19,"references to py-related terms and concepts, particularly in scientific contexts",data visualization,Python's visualization libraries enable researchers to present their findings in a clear and informative way.,55.78125,Python,13913,1,55.78125,"{'id': 'not_saved', 'tokens': ['<bos>', 'Python', ""'"", 's', ' visualization', ' libraries', ' enable', ' researchers', ' to', ' present', ' their', ' findings', ' in', ' a', ' clear', ' and', ' informative', ' way', '.'], 'values': [0, 55.78125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 55.78125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 1, 'createdAt': '2024-09-29T04:07:45.189Z'}"
2585,292,19,"references to py-related terms and concepts, particularly in scientific contexts",data visualization,Interactive data visualization tools created with Python help users explore complex datasets effectively.,47.40625, Python,13913,1,47.40625,"{'id': 'not_saved', 'tokens': ['<bos>', 'Interactive', ' data', ' visualization', ' tools', ' created', ' with', ' Python', ' help', ' users', ' explore', ' complex', ' datasets', ' effectively', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 47.40625, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.40625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 7, 'createdAt': '2024-09-29T04:07:47.013Z'}"
2586,293,19,"references to py-related terms and concepts, particularly in scientific contexts",data visualization,The data visualization team utilized Python to generate detailed graphs and charts for their reports.,47.0625, Python,13913,1,47.0625,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' data', ' visualization', ' team', ' utilized', ' Python', ' to', ' generate', ' detailed', ' graphs', ' and', ' charts', ' for', ' their', ' reports', '.'], 'values': [0, 0, 0, 0, 0, 0, 47.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.0625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 6, 'createdAt': '2024-09-29T04:07:49.183Z'}"
2587,294,19,"references to py-related terms and concepts, particularly in scientific contexts",machine learning,Python's machine learning libraries allow developers to build predictive models and algorithms easily.,55.78125,Python,13913,1,55.78125,"{'id': 'not_saved', 'tokens': ['<bos>', 'Python', ""'"", 's', ' machine', ' learning', ' libraries', ' allow', ' developers', ' to', ' build', ' predictive', ' models', ' and', ' algorithms', ' easily', '.'], 'values': [0, 55.78125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 55.78125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 1, 'createdAt': '2024-09-29T04:07:50.973Z'}"
2588,295,19,"references to py-related terms and concepts, particularly in scientific contexts",machine learning,Companies are increasingly adopting Python for machine learning projects due to its flexibility and scalability.,45.71875, Python,13913,1,45.71875,"{'id': 'not_saved', 'tokens': ['<bos>', 'Companies', ' are', ' increasingly', ' adopting', ' Python', ' for', ' machine', ' learning', ' projects', ' due', ' to', ' its', ' flexibility', ' and', ' scalability', '.'], 'values': [0, 0, 0, 0, 0, 45.71875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 45.71875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 5, 'createdAt': '2024-09-29T04:07:53.015Z'}"
2589,296,19,"references to py-related terms and concepts, particularly in scientific contexts",machine learning,Machine learning engineers use Python to train and deploy models for various applications.,44.84375, Python,13913,1,44.84375,"{'id': 'not_saved', 'tokens': ['<bos>', 'Machine', ' learning', ' engineers', ' use', ' Python', ' to', ' train', ' and', ' deploy', ' models', ' for', ' various', ' applications', '.'], 'values': [0, 0, 0, 0, 0, 44.84375, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 44.84375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 5, 'createdAt': '2024-09-29T04:07:54.825Z'}"
2590,297,19,"references to py-related terms and concepts, particularly in scientific contexts",algorithm development,Python's simplicity and readability make it a preferred choice for algorithm development tasks.,55.78125,Python,13913,1,55.78125,"{'id': 'not_saved', 'tokens': ['<bos>', 'Python', ""'"", 's', ' simplicity', ' and', ' readability', ' make', ' it', ' a', ' preferred', ' choice', ' for', ' algorithm', ' development', ' tasks', '.'], 'values': [0, 55.78125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 55.78125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 1, 'createdAt': '2024-09-29T04:07:56.750Z'}"
2591,298,19,"references to py-related terms and concepts, particularly in scientific contexts",algorithm development,The team collaborated using Python to design and implement innovative algorithms for their research.,49.1875, Python,13913,1,49.1875,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' team', ' collaborated', ' using', ' Python', ' to', ' design', ' and', ' implement', ' innovative', ' algorithms', ' for', ' their', ' research', '.'], 'values': [0, 0, 0, 0, 0, 49.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 49.1875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 5, 'createdAt': '2024-09-29T04:07:58.732Z'}"
2592,299,19,"references to py-related terms and concepts, particularly in scientific contexts",algorithm development,Python's powerful libraries expedited the process of algorithm development for the project.,55.8125,Python,13913,1,55.8125,"{'id': 'not_saved', 'tokens': ['<bos>', 'Python', ""'"", 's', ' powerful', ' libraries', ' expedited', ' the', ' process', ' of', ' algorithm', ' development', ' for', ' the', ' project', '.'], 'values': [0, 55.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 55.8125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13913, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 1, 'createdAt': '2024-09-29T04:08:00.621Z'}"
2593,300,20,numerical statistics and player performance metrics connected to sports,athlete analysis,Coaches used in-depth athlete analysis to identify areas for improvement in training.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Coaches', ' used', ' in', '-', 'depth', ' athlete', ' analysis', ' to', ' identify', ' areas', ' for', ' improvement', ' in', ' training', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:08.290Z'}"
2594,301,20,numerical statistics and player performance metrics connected to sports,athlete analysis,The sports scientist utilized performance data for precise athlete analysis and feedback.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' sports', ' scientist', ' utilized', ' performance', ' data', ' for', ' precise', ' athlete', ' analysis', ' and', ' feedback', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:10.049Z'}"
2595,302,20,numerical statistics and player performance metrics connected to sports,athlete analysis,Advanced algorithms were implemented for real-time athlete analysis during the game.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Advanced', ' algorithms', ' were', ' implemented', ' for', ' real', '-', 'time', ' athlete', ' analysis', ' during', ' the', ' game', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:11.941Z'}"
2596,303,20,numerical statistics and player performance metrics connected to sports,game strategies,The coach devised new game strategies based on player performance metrics.,0.0,<bos>,13678,0,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' coach', ' devised', ' new', ' game', ' strategies', ' based', ' on', ' player', ' performance', ' metrics', '.'], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 0, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 13678, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T04:08:13.846Z'}"
